"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:52:23 GMT 2021","Thu Aug 12 20:52:26 GMT 2021","3124","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 20:53:00 GMT 2021","Thu Aug 12 20:53:07 GMT 2021","6765","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:52:19 GMT 2021","Thu Aug 12 20:52:20 GMT 2021","1322","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:52:01 GMT 2021","Thu Aug 12 20:52:07 GMT 2021","6112","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:52:28 GMT 2021","Thu Aug 12 20:52:32 GMT 2021","3266","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:53:56 GMT 2021","Thu Aug 12 20:53:57 GMT 2021","1505","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:52:14 GMT 2021","Thu Aug 12 20:52:17 GMT 2021","2552","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:52:10 GMT 2021","Thu Aug 12 20:52:13 GMT 2021","3110","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:51:58 GMT 2021","Thu Aug 12 20:51:58 GMT 2021","43","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:52:34 GMT 2021","Thu Aug 12 20:52:58 GMT 2021","23487","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:53:09 GMT 2021","Thu Aug 12 20:53:17 GMT 2021","8100","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination_conduit",""
"passed","Thu Aug 12 20:53:19 GMT 2021","Thu Aug 12 20:53:33 GMT 2021","14417","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:53:36 GMT 2021","Thu Aug 12 20:53:53 GMT 2021","17354","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
