"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 21:07:29 GMT 2021","Thu Aug 12 21:07:32 GMT 2021","2675","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 21:08:16 GMT 2021","Thu Aug 12 21:08:30 GMT 2021","14276","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 21:07:18 GMT 2021","Thu Aug 12 21:07:21 GMT 2021","2932","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 21:07:13 GMT 2021","Thu Aug 12 21:07:16 GMT 2021","3124","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 21:07:33 GMT 2021","Thu Aug 12 21:07:57 GMT 2021","23681","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 21:08:31 GMT 2021","Thu Aug 12 21:08:48 GMT 2021","17397","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 21:07:05 GMT 2021","Thu Aug 12 21:07:12 GMT 2021","6123","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 21:07:25 GMT 2021","Thu Aug 12 21:07:28 GMT 2021","3277","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 21:08:50 GMT 2021","Thu Aug 12 21:09:03 GMT 2021","12584","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_logout",""
"passed","Thu Aug 12 21:08:06 GMT 2021","Thu Aug 12 21:08:15 GMT 2021","8194","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Thu Aug 12 21:07:59 GMT 2021","Thu Aug 12 21:08:06 GMT 2021","6991","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 21:07:22 GMT 2021","Thu Aug 12 21:07:24 GMT 2021","1631","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 21:07:04 GMT 2021","Thu Aug 12 21:07:05 GMT 2021","65","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
