"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 19:49:01 GMT 2021","Thu Aug 12 19:49:01 GMT 2021","53","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 19:50:02 GMT 2021","Thu Aug 12 19:50:11 GMT 2021","8441","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Thu Aug 12 19:49:22 GMT 2021","Thu Aug 12 19:49:25 GMT 2021","3479","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 19:49:53 GMT 2021","Thu Aug 12 19:50:00 GMT 2021","7015","test","test_TC07_AdatListazas","TestDataListingArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 19:49:04 GMT 2021","Thu Aug 12 19:49:04 GMT 2021","122","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 19:49:09 GMT 2021","Thu Aug 12 19:49:11 GMT 2021","2371","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 19:50:48 GMT 2021","Thu Aug 12 19:50:50 GMT 2021","1600","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 19:49:06 GMT 2021","Thu Aug 12 19:49:06 GMT 2021","142","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 19:50:29 GMT 2021","Thu Aug 12 19:50:47 GMT 2021","17404","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 19:49:27 GMT 2021","Thu Aug 12 19:49:50 GMT 2021","23545","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 19:49:13 GMT 2021","Thu Aug 12 19:49:14 GMT 2021","1389","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 19:50:12 GMT 2021","Thu Aug 12 19:50:27 GMT 2021","14598","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 19:49:16 GMT 2021","Thu Aug 12 19:49:19 GMT 2021","3421","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
