"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:21:26 GMT 2021","Thu Aug 12 20:21:49 GMT 2021","23478","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:21:21 GMT 2021","Thu Aug 12 20:21:24 GMT 2021","2496","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:21:51 GMT 2021","Thu Aug 12 20:21:58 GMT 2021","6839","test","test_TC07_AdatListazas","TestDataListingArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:22:09 GMT 2021","Thu Aug 12 20:22:23 GMT 2021","14459","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"broken","Thu Aug 12 20:22:43 GMT 2021","Thu Aug 12 20:23:15 GMT 2021","31768","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:21:13 GMT 2021","Thu Aug 12 20:21:14 GMT 2021","1579","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:20:57 GMT 2021","Thu Aug 12 20:21:03 GMT 2021","6100","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:21:08 GMT 2021","Thu Aug 12 20:21:11 GMT 2021","2846","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:20:55 GMT 2021","Thu Aug 12 20:20:55 GMT 2021","42","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:22:25 GMT 2021","Thu Aug 12 20:22:42 GMT 2021","17373","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:21:04 GMT 2021","Thu Aug 12 20:21:07 GMT 2021","3069","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:21:16 GMT 2021","Thu Aug 12 20:21:19 GMT 2021","3078","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Thu Aug 12 20:22:00 GMT 2021","Thu Aug 12 20:22:08 GMT 2021","8023","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
