"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 14:41:40 GMT 2021","Sun Aug 08 14:41:42 GMT 2021","2139","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Sun Aug 08 14:41:12 GMT 2021","Sun Aug 08 14:41:15 GMT 2021","2137","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"passed","Sun Aug 08 14:41:43 GMT 2021","Sun Aug 08 14:41:44 GMT 2021","1441","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:41:57 GMT 2021","Sun Aug 08 14:41:59 GMT 2021","2139","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"broken","Sun Aug 08 14:41:46 GMT 2021","Sun Aug 08 14:41:46 GMT 2021","21","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 14:41:00 GMT 2021","Sun Aug 08 14:41:02 GMT 2021","2172","test","test_TC01_Cookies","TestCookies","","","test_website",""
"broken","Sun Aug 08 14:42:04 GMT 2021","Sun Aug 08 14:42:04 GMT 2021","1","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Sun Aug 08 14:41:05 GMT 2021","Sun Aug 08 14:41:08 GMT 2021","2138","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_website",""
"broken","Sun Aug 08 14:41:36 GMT 2021","Sun Aug 08 14:41:36 GMT 2021","19","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Sun Aug 08 14:41:29 GMT 2021","Sun Aug 08 14:41:31 GMT 2021","2137","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"failed","Sun Aug 08 14:41:10 GMT 2021","Sun Aug 08 14:41:11 GMT 2021","1849","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Sun Aug 08 14:41:38 GMT 2021","Sun Aug 08 14:41:38 GMT 2021","18","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"broken","Sun Aug 08 14:42:03 GMT 2021","Sun Aug 08 14:42:03 GMT 2021","20","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 14:41:19 GMT 2021","Sun Aug 08 14:41:21 GMT 2021","1581","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:41:33 GMT 2021","Sun Aug 08 14:41:35 GMT 2021","1395","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:42:01 GMT 2021","Sun Aug 08 14:42:02 GMT 2021","1552","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:41:23 GMT 2021","Sun Aug 08 14:41:25 GMT 2021","2135","test","test_TC04_UjCikk","TestNewBlogPost","","","test_website",""
"passed","Sun Aug 08 14:41:51 GMT 2021","Sun Aug 08 14:41:53 GMT 2021","1416","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:41:48 GMT 2021","Sun Aug 08 14:41:50 GMT 2021","2133","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Sun Aug 08 14:42:11 GMT 2021","Sun Aug 08 14:42:12 GMT 2021","1418","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_login",""
"broken","Sun Aug 08 14:41:47 GMT 2021","Sun Aug 08 14:41:47 GMT 2021","1","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Sun Aug 08 14:41:26 GMT 2021","Sun Aug 08 14:41:27 GMT 2021","1398","test","test_TC04_UjCikk","TestNewBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 14:41:16 GMT 2021","Sun Aug 08 14:41:17 GMT 2021","1518","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Sun Aug 08 14:41:03 GMT 2021","Sun Aug 08 14:41:03 GMT 2021","116","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Sun Aug 08 14:41:28 GMT 2021","Sun Aug 08 14:41:28 GMT 2021","19","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 14:40:56 GMT 2021","Sun Aug 08 14:40:56 GMT 2021","59","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Sun Aug 08 14:42:13 GMT 2021","Sun Aug 08 14:42:13 GMT 2021","20","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Sun Aug 08 14:42:06 GMT 2021","Sun Aug 08 14:42:09 GMT 2021","2139","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_website",""
"passed","Sun Aug 08 14:40:58 GMT 2021","Sun Aug 08 14:40:58 GMT 2021","98","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Sun Aug 08 14:41:55 GMT 2021","Sun Aug 08 14:41:55 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
