"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:52:51 GMT 2021","Thu Aug 12 20:52:53 GMT 2021","2721","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:53:33 GMT 2021","Thu Aug 12 20:53:40 GMT 2021","6875","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:52:47 GMT 2021","Thu Aug 12 20:52:50 GMT 2021","3082","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:52:38 GMT 2021","Thu Aug 12 20:52:38 GMT 2021","57","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:52:55 GMT 2021","Thu Aug 12 20:52:57 GMT 2021","1629","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:52:58 GMT 2021","Thu Aug 12 20:53:01 GMT 2021","3152","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 20:53:42 GMT 2021","Thu Aug 12 20:53:50 GMT 2021","8072","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Thu Aug 12 20:53:08 GMT 2021","Thu Aug 12 20:53:31 GMT 2021","23689","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:52:40 GMT 2021","Thu Aug 12 20:52:46 GMT 2021","6120","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:53:52 GMT 2021","Thu Aug 12 20:54:06 GMT 2021","14099","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:54:26 GMT 2021","Thu Aug 12 20:54:29 GMT 2021","2778","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:54:08 GMT 2021","Thu Aug 12 20:54:25 GMT 2021","17382","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:53:03 GMT 2021","Thu Aug 12 20:53:06 GMT 2021","2631","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
