"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 05:42:42 GMT 2021","Wed Aug 11 05:42:42 GMT 2021","109","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 05:42:44 GMT 2021","Wed Aug 11 05:42:44 GMT 2021","98","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 05:42:40 GMT 2021","Wed Aug 11 05:42:40 GMT 2021","50","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Wed Aug 11 05:43:08 GMT 2021","Wed Aug 11 05:43:08 GMT 2021","14","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 05:43:25 GMT 2021","Wed Aug 11 05:43:25 GMT 2021","12","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:43:12 GMT 2021","Wed Aug 11 05:43:14 GMT 2021","2131","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Wed Aug 11 05:44:19 GMT 2021","Wed Aug 11 05:44:19 GMT 2021","281","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 05:43:27 GMT 2021","Wed Aug 11 05:44:17 GMT 2021","50034","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"broken","Wed Aug 11 05:43:10 GMT 2021","Wed Aug 11 05:43:10 GMT 2021","17","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 05:42:57 GMT 2021","Wed Aug 11 05:42:57 GMT 2021","257","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 05:43:05 GMT 2021","Wed Aug 11 05:43:06 GMT 2021","1329","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:43:19 GMT 2021","Wed Aug 11 05:43:21 GMT 2021","2132","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Wed Aug 11 05:43:22 GMT 2021","Wed Aug 11 05:43:23 GMT 2021","1299","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:42:58 GMT 2021","Wed Aug 11 05:43:00 GMT 2021","1878","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 05:42:46 GMT 2021","Wed Aug 11 05:42:48 GMT 2021","2239","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 05:43:01 GMT 2021","Wed Aug 11 05:43:03 GMT 2021","2149","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 05:43:16 GMT 2021","Wed Aug 11 05:43:17 GMT 2021","1301","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:42:52 GMT 2021","Wed Aug 11 05:42:55 GMT 2021","2723","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 05:43:18 GMT 2021","Wed Aug 11 05:43:18 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 05:42:50 GMT 2021","Wed Aug 11 05:42:51 GMT 2021","1362","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
