"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 10:15:09 GMT 2021","Wed Aug 11 10:15:14 GMT 2021","5103","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 10:14:49 GMT 2021","Wed Aug 11 10:14:49 GMT 2021","121","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 10:15:18 GMT 2021","Wed Aug 11 10:15:20 GMT 2021","1468","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 10:15:03 GMT 2021","Wed Aug 11 10:15:06 GMT 2021","2255","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 10:14:55 GMT 2021","Wed Aug 11 10:14:56 GMT 2021","1423","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"failed","Wed Aug 11 10:15:22 GMT 2021","Wed Aug 11 10:15:29 GMT 2021","7212","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 10:15:31 GMT 2021","Wed Aug 11 10:15:33 GMT 2021","2220","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 10:15:21 GMT 2021","Wed Aug 11 10:15:21 GMT 2021","15","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 10:14:47 GMT 2021","Wed Aug 11 10:14:47 GMT 2021","36","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 10:14:50 GMT 2021","Wed Aug 11 10:14:50 GMT 2021","65","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 10:15:15 GMT 2021","Wed Aug 11 10:15:17 GMT 2021","2148","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Wed Aug 11 10:15:07 GMT 2021","Wed Aug 11 10:15:08 GMT 2021","319","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 10:14:58 GMT 2021","Wed Aug 11 10:15:01 GMT 2021","2945","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 10:14:51 GMT 2021","Wed Aug 11 10:14:53 GMT 2021","2341","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
