"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 07:59:23 GMT 2021","Wed Aug 11 07:59:23 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 07:58:38 GMT 2021","Wed Aug 11 07:58:41 GMT 2021","2462","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 07:58:52 GMT 2021","Wed Aug 11 07:58:52 GMT 2021","284","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 07:58:34 GMT 2021","Wed Aug 11 07:58:34 GMT 2021","120","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 07:59:27 GMT 2021","Wed Aug 11 07:59:29 GMT 2021","1987","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 07:58:49 GMT 2021","Wed Aug 11 07:58:51 GMT 2021","2158","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 07:58:42 GMT 2021","Wed Aug 11 07:58:43 GMT 2021","1383","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 07:58:36 GMT 2021","Wed Aug 11 07:58:36 GMT 2021","97","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 07:58:54 GMT 2021","Wed Aug 11 07:59:07 GMT 2021","12623","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 07:58:32 GMT 2021","Wed Aug 11 07:58:32 GMT 2021","45","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 07:58:44 GMT 2021","Wed Aug 11 07:58:47 GMT 2021","2823","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 07:59:12 GMT 2021","Wed Aug 11 07:59:13 GMT 2021","1351","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 07:59:20 GMT 2021","Wed Aug 11 07:59:21 GMT 2021","1372","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 07:59:14 GMT 2021","Wed Aug 11 07:59:14 GMT 2021","13","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 07:59:16 GMT 2021","Wed Aug 11 07:59:18 GMT 2021","2137","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 07:59:09 GMT 2021","Wed Aug 11 07:59:11 GMT 2021","2182","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"broken","Wed Aug 11 07:59:15 GMT 2021","Wed Aug 11 07:59:15 GMT 2021","16","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 07:59:24 GMT 2021","Wed Aug 11 07:59:26 GMT 2021","1987","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
