"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 08:24:08 GMT 2021","Wed Aug 11 08:24:10 GMT 2021","2159","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 08:24:11 GMT 2021","Wed Aug 11 08:24:12 GMT 2021","1398","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 08:23:41 GMT 2021","Wed Aug 11 08:23:41 GMT 2021","120","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 08:23:53 GMT 2021","Wed Aug 11 08:23:56 GMT 2021","2884","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 08:24:19 GMT 2021","Wed Aug 11 08:24:21 GMT 2021","2072","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"failed","Wed Aug 11 08:24:01 GMT 2021","Wed Aug 11 08:24:06 GMT 2021","4585","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"broken","Wed Aug 11 08:24:16 GMT 2021","Wed Aug 11 08:24:18 GMT 2021","2108","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"broken","Wed Aug 11 08:24:14 GMT 2021","Wed Aug 11 08:24:14 GMT 2021","18","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Wed Aug 11 08:24:00 GMT 2021","Wed Aug 11 08:24:00 GMT 2021","325","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 08:23:45 GMT 2021","Wed Aug 11 08:23:47 GMT 2021","2598","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 08:23:39 GMT 2021","Wed Aug 11 08:23:40 GMT 2021","107","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 08:23:57 GMT 2021","Wed Aug 11 08:23:59 GMT 2021","2207","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 08:23:43 GMT 2021","Wed Aug 11 08:23:43 GMT 2021","246","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 08:23:49 GMT 2021","Wed Aug 11 08:23:51 GMT 2021","1418","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
