"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:56:01 GMT 2021","Thu Aug 12 20:56:03 GMT 2021","2573","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:57:37 GMT 2021","Thu Aug 12 20:57:39 GMT 2021","1465","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:55:45 GMT 2021","Thu Aug 12 20:55:45 GMT 2021","55","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:56:19 GMT 2021","Thu Aug 12 20:56:42 GMT 2021","23497","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:56:05 GMT 2021","Thu Aug 12 20:56:06 GMT 2021","1297","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:56:44 GMT 2021","Thu Aug 12 20:56:50 GMT 2021","6680","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:57:02 GMT 2021","Thu Aug 12 20:57:16 GMT 2021","14426","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:56:52 GMT 2021","Thu Aug 12 20:56:59 GMT 2021","7656","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Thu Aug 12 20:55:55 GMT 2021","Thu Aug 12 20:55:58 GMT 2021","3096","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:57:19 GMT 2021","Thu Aug 12 20:57:36 GMT 2021","17335","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:56:14 GMT 2021","Thu Aug 12 20:56:17 GMT 2021","3139","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:56:09 GMT 2021","Thu Aug 12 20:56:12 GMT 2021","3037","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 20:55:48 GMT 2021","Thu Aug 12 20:55:54 GMT 2021","6088","test","test_TC00_Conduit","TestConduit","","","test_website",""
