"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 08:12:59 GMT 2021","Fri Aug 13 08:13:00 GMT 2021","1725","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Fri Aug 13 08:14:12 GMT 2021","Fri Aug 13 08:14:29 GMT 2021","17398","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Fri Aug 13 08:12:50 GMT 2021","Fri Aug 13 08:12:53 GMT 2021","3078","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Fri Aug 13 08:12:54 GMT 2021","Fri Aug 13 08:12:57 GMT 2021","2725","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Fri Aug 13 08:13:46 GMT 2021","Fri Aug 13 08:13:54 GMT 2021","8362","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Fri Aug 13 08:13:08 GMT 2021","Fri Aug 13 08:13:10 GMT 2021","2738","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Fri Aug 13 08:12:43 GMT 2021","Fri Aug 13 08:12:49 GMT 2021","6140","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Fri Aug 13 08:13:02 GMT 2021","Fri Aug 13 08:13:06 GMT 2021","3419","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Fri Aug 13 08:14:31 GMT 2021","Fri Aug 13 08:14:44 GMT 2021","12705","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_logout",""
"passed","Fri Aug 13 08:13:38 GMT 2021","Fri Aug 13 08:13:45 GMT 2021","7174","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Fri Aug 13 08:13:55 GMT 2021","Fri Aug 13 08:14:10 GMT 2021","14301","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
"passed","Fri Aug 13 08:12:42 GMT 2021","Fri Aug 13 08:12:42 GMT 2021","57","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Fri Aug 13 08:13:12 GMT 2021","Fri Aug 13 08:13:36 GMT 2021","23731","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
