"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 08:04:58 GMT 2021","Wed Aug 11 08:05:00 GMT 2021","1950","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"broken","Wed Aug 11 08:04:57 GMT 2021","Wed Aug 11 08:04:57 GMT 2021","15","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 08:04:54 GMT 2021","Wed Aug 11 08:04:55 GMT 2021","1296","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 08:04:33 GMT 2021","Wed Aug 11 08:04:36 GMT 2021","2687","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 08:04:30 GMT 2021","Wed Aug 11 08:04:31 GMT 2021","1314","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 08:05:02 GMT 2021","Wed Aug 11 08:05:03 GMT 2021","1792","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 08:04:50 GMT 2021","Wed Aug 11 08:04:52 GMT 2021","2143","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 08:04:20 GMT 2021","Wed Aug 11 08:04:20 GMT 2021","43","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"failed","Wed Aug 11 08:04:44 GMT 2021","Wed Aug 11 08:04:48 GMT 2021","4277","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"broken","Wed Aug 11 08:04:41 GMT 2021","Wed Aug 11 08:04:42 GMT 2021","240","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 08:04:26 GMT 2021","Wed Aug 11 08:04:28 GMT 2021","2249","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 08:04:24 GMT 2021","Wed Aug 11 08:04:24 GMT 2021","58","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 08:04:38 GMT 2021","Wed Aug 11 08:04:40 GMT 2021","2000","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 08:04:22 GMT 2021","Wed Aug 11 08:04:22 GMT 2021","92","test","test_TC00_Conduit","TestConduit","","","test_website",""
