"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 22 17:24:50 GMT 2021","Sun Aug 22 17:24:50 GMT 2021","0","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"broken","Sun Aug 22 17:24:56 GMT 2021","Sun Aug 22 17:24:56 GMT 2021","0","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
"passed","Sun Aug 22 17:24:38 GMT 2021","Sun Aug 22 17:24:45 GMT 2021","6139","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Sun Aug 22 17:24:55 GMT 2021","Sun Aug 22 17:24:55 GMT 2021","0","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Sun Aug 22 17:24:59 GMT 2021","Sun Aug 22 17:24:59 GMT 2021","0","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_logout",""
"broken","Sun Aug 22 17:24:45 GMT 2021","Sun Aug 22 17:24:45 GMT 2021","0","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Sun Aug 22 17:24:46 GMT 2021","Sun Aug 22 17:24:46 GMT 2021","0","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Sun Aug 22 17:24:53 GMT 2021","Sun Aug 22 17:24:53 GMT 2021","0","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"broken","Sun Aug 22 17:24:48 GMT 2021","Sun Aug 22 17:24:48 GMT 2021","0","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Sun Aug 22 17:24:37 GMT 2021","Sun Aug 22 17:24:38 GMT 2021","40","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Sun Aug 22 17:24:57 GMT 2021","Sun Aug 22 17:24:57 GMT 2021","0","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"broken","Sun Aug 22 17:24:49 GMT 2021","Sun Aug 22 17:24:49 GMT 2021","0","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"broken","Sun Aug 22 17:24:52 GMT 2021","Sun Aug 22 17:24:52 GMT 2021","0","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
