"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 05:48:08 GMT 2021","Wed Aug 11 05:48:08 GMT 2021","18","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Wed Aug 11 05:47:40 GMT 2021","Wed Aug 11 05:47:40 GMT 2021","62","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 05:47:53 GMT 2021","Wed Aug 11 05:47:54 GMT 2021","258","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"broken","Wed Aug 11 05:48:06 GMT 2021","Wed Aug 11 05:48:06 GMT 2021","12","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:47:38 GMT 2021","Wed Aug 11 05:47:38 GMT 2021","85","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Wed Aug 11 05:47:55 GMT 2021","Wed Aug 11 05:47:57 GMT 2021","1860","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 05:47:58 GMT 2021","Wed Aug 11 05:48:01 GMT 2021","2163","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 05:48:17 GMT 2021","Wed Aug 11 05:48:19 GMT 2021","2132","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Wed Aug 11 05:47:46 GMT 2021","Wed Aug 11 05:47:47 GMT 2021","1308","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:48:25 GMT 2021","Wed Aug 11 05:49:15 GMT 2021","50051","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"broken","Wed Aug 11 05:48:23 GMT 2021","Wed Aug 11 05:48:23 GMT 2021","12","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:47:42 GMT 2021","Wed Aug 11 05:47:44 GMT 2021","2281","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 05:47:49 GMT 2021","Wed Aug 11 05:47:52 GMT 2021","2693","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:48:08 GMT 2021","Wed Aug 11 05:48:11 GMT 2021","2131","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 05:48:21 GMT 2021","Wed Aug 11 05:48:22 GMT 2021","1300","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:48:12 GMT 2021","Wed Aug 11 05:48:14 GMT 2021","1304","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:48:16 GMT 2021","Wed Aug 11 05:48:16 GMT 2021","13","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 05:47:35 GMT 2021","Wed Aug 11 05:47:35 GMT 2021","45","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 05:48:02 GMT 2021","Wed Aug 11 05:48:04 GMT 2021","1299","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:49:16 GMT 2021","Wed Aug 11 05:49:17 GMT 2021","1412","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
