"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 20:12:22 GMT 2021","Wed Aug 11 20:12:22 GMT 2021","23","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 20:13:25 GMT 2021","Wed Aug 11 20:13:40 GMT 2021","14328","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"broken","Wed Aug 11 20:13:09 GMT 2021","Wed Aug 11 20:13:14 GMT 2021","5253","test","test_TC07_AdatListazas","TestDataListing","","","test_tag_list",""
"broken","Wed Aug 11 20:13:42 GMT 2021","Wed Aug 11 20:13:53 GMT 2021","10308","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_profile_content_download",""
"passed","Wed Aug 11 20:12:25 GMT 2021","Wed Aug 11 20:12:25 GMT 2021","47","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 20:12:43 GMT 2021","Wed Aug 11 20:13:06 GMT 2021","23340","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Wed Aug 11 20:12:31 GMT 2021","Wed Aug 11 20:12:32 GMT 2021","1321","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 20:12:39 GMT 2021","Wed Aug 11 20:12:41 GMT 2021","2651","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 20:13:16 GMT 2021","Wed Aug 11 20:13:23 GMT 2021","6852","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 20:12:33 GMT 2021","Wed Aug 11 20:12:36 GMT 2021","2820","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 20:12:23 GMT 2021","Wed Aug 11 20:12:24 GMT 2021","85","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 20:12:27 GMT 2021","Wed Aug 11 20:12:29 GMT 2021","1938","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 20:13:55 GMT 2021","Wed Aug 11 20:13:56 GMT 2021","1481","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
