"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 06:48:43 GMT 2021","Wed Aug 11 06:48:44 GMT 2021","1379","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 06:49:21 GMT 2021","Wed Aug 11 06:49:23 GMT 2021","1875","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 06:49:07 GMT 2021","Wed Aug 11 06:49:07 GMT 2021","15","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 06:48:39 GMT 2021","Wed Aug 11 06:48:41 GMT 2021","2225","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 06:48:35 GMT 2021","Wed Aug 11 06:48:35 GMT 2021","97","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Wed Aug 11 06:49:09 GMT 2021","Wed Aug 11 06:49:09 GMT 2021","16","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 06:49:17 GMT 2021","Wed Aug 11 06:49:17 GMT 2021","13","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 06:49:10 GMT 2021","Wed Aug 11 06:49:12 GMT 2021","2134","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 06:48:46 GMT 2021","Wed Aug 11 06:48:49 GMT 2021","2752","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 06:48:34 GMT 2021","Wed Aug 11 06:48:34 GMT 2021","40","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 06:49:01 GMT 2021","Wed Aug 11 06:49:03 GMT 2021","2144","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 06:49:04 GMT 2021","Wed Aug 11 06:49:05 GMT 2021","1343","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 06:49:14 GMT 2021","Wed Aug 11 06:49:15 GMT 2021","1290","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 06:48:36 GMT 2021","Wed Aug 11 06:48:36 GMT 2021","64","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 06:48:55 GMT 2021","Wed Aug 11 06:48:55 GMT 2021","253","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"broken","Wed Aug 11 06:49:18 GMT 2021","Wed Aug 11 06:49:20 GMT 2021","1856","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 06:48:57 GMT 2021","Wed Aug 11 06:49:00 GMT 2021","2886","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 06:48:51 GMT 2021","Wed Aug 11 06:48:53 GMT 2021","2029","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
