"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:29:23 GMT 2021","Thu Aug 12 20:29:24 GMT 2021","1284","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:30:17 GMT 2021","Thu Aug 12 20:30:31 GMT 2021","14315","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:29:26 GMT 2021","Thu Aug 12 20:29:29 GMT 2021","2896","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 20:29:14 GMT 2021","Thu Aug 12 20:29:17 GMT 2021","3066","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:30:01 GMT 2021","Thu Aug 12 20:30:07 GMT 2021","6576","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:29:36 GMT 2021","Thu Aug 12 20:29:59 GMT 2021","23192","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:29:06 GMT 2021","Thu Aug 12 20:29:13 GMT 2021","6085","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:29:05 GMT 2021","Thu Aug 12 20:29:05 GMT 2021","44","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:29:19 GMT 2021","Thu Aug 12 20:29:22 GMT 2021","2200","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:29:30 GMT 2021","Thu Aug 12 20:29:34 GMT 2021","3552","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:30:33 GMT 2021","Thu Aug 12 20:30:51 GMT 2021","17309","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:30:09 GMT 2021","Thu Aug 12 20:30:15 GMT 2021","6862","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Thu Aug 12 20:30:53 GMT 2021","Thu Aug 12 20:30:55 GMT 2021","1448","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
