"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 08:37:34 GMT 2021","Wed Aug 11 08:37:34 GMT 2021","24","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Wed Aug 11 08:38:13 GMT 2021","Wed Aug 11 08:38:15 GMT 2021","2470","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 08:37:50 GMT 2021","Wed Aug 11 08:37:53 GMT 2021","2587","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 08:37:38 GMT 2021","Wed Aug 11 08:37:40 GMT 2021","1939","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 08:37:37 GMT 2021","Wed Aug 11 08:37:37 GMT 2021","45","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 08:38:11 GMT 2021","Wed Aug 11 08:38:11 GMT 2021","14","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 08:37:42 GMT 2021","Wed Aug 11 08:37:44 GMT 2021","1323","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 08:38:04 GMT 2021","Wed Aug 11 08:38:06 GMT 2021","2153","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 08:37:35 GMT 2021","Wed Aug 11 08:37:35 GMT 2021","83","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 08:37:45 GMT 2021","Wed Aug 11 08:37:48 GMT 2021","2722","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 08:37:55 GMT 2021","Wed Aug 11 08:37:55 GMT 2021","245","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"failed","Wed Aug 11 08:37:57 GMT 2021","Wed Aug 11 08:38:02 GMT 2021","4896","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 08:38:17 GMT 2021","Wed Aug 11 08:38:19 GMT 2021","2020","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 08:38:08 GMT 2021","Wed Aug 11 08:38:09 GMT 2021","1299","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
