"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 09 14:33:49 GMT 2021","Mon Aug 09 14:33:49 GMT 2021","16","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 14:34:48 GMT 2021","Mon Aug 09 14:35:38 GMT 2021","50376","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Mon Aug 09 14:34:44 GMT 2021","Mon Aug 09 14:34:46 GMT 2021","1665","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 14:32:56 GMT 2021","Mon Aug 09 14:32:58 GMT 2021","2138","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"broken","Mon Aug 09 14:33:31 GMT 2021","Mon Aug 09 14:33:31 GMT 2021","16","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Mon Aug 09 14:33:26 GMT 2021","Mon Aug 09 14:33:28 GMT 2021","2137","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Mon Aug 09 14:33:02 GMT 2021","Mon Aug 09 14:33:04 GMT 2021","1731","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 14:32:59 GMT 2021","Mon Aug 09 14:33:00 GMT 2021","1506","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Mon Aug 09 14:33:29 GMT 2021","Mon Aug 09 14:33:30 GMT 2021","1705","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"broken","Mon Aug 09 14:33:25 GMT 2021","Mon Aug 09 14:33:25 GMT 2021","19","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Mon Aug 09 14:32:47 GMT 2021","Mon Aug 09 14:32:47 GMT 2021","32","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Mon Aug 09 14:33:46 GMT 2021","Mon Aug 09 14:33:48 GMT 2021","1660","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"broken","Mon Aug 09 14:33:32 GMT 2021","Mon Aug 09 14:33:32 GMT 2021","17","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Mon Aug 09 14:33:15 GMT 2021","Mon Aug 09 14:33:17 GMT 2021","2141","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"broken","Mon Aug 09 14:33:50 GMT 2021","Mon Aug 09 14:34:40 GMT 2021","50378","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Mon Aug 09 14:33:37 GMT 2021","Mon Aug 09 14:33:39 GMT 2021","1660","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 14:32:51 GMT 2021","Mon Aug 09 14:32:51 GMT 2021","47","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Mon Aug 09 14:33:19 GMT 2021","Mon Aug 09 14:33:21 GMT 2021","1644","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Mon Aug 09 14:33:42 GMT 2021","Mon Aug 09 14:33:44 GMT 2021","2133","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Mon Aug 09 14:33:06 GMT 2021","Mon Aug 09 14:33:08 GMT 2021","2145","test","test_TC04_UjCikk","TestNewBlogPost","","","test_website",""
"passed","Mon Aug 09 14:33:33 GMT 2021","Mon Aug 09 14:33:35 GMT 2021","2136","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Mon Aug 09 14:33:41 GMT 2021","Mon Aug 09 14:33:41 GMT 2021","20","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Mon Aug 09 14:34:41 GMT 2021","Mon Aug 09 14:34:43 GMT 2021","2135","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_website",""
"broken","Mon Aug 09 14:33:22 GMT 2021","Mon Aug 09 14:33:22 GMT 2021","19","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"broken","Mon Aug 09 14:33:14 GMT 2021","Mon Aug 09 14:33:14 GMT 2021","13","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"failed","Mon Aug 09 14:32:53 GMT 2021","Mon Aug 09 14:32:55 GMT 2021","1528","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Mon Aug 09 14:32:49 GMT 2021","Mon Aug 09 14:32:49 GMT 2021","69","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Mon Aug 09 14:33:10 GMT 2021","Mon Aug 09 14:33:12 GMT 2021","1674","test","test_TC04_UjCikk","TestNewBlogPost","","","test_navigate_to_login",""
