"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 11:08:02 GMT 2021","Sun Aug 08 11:08:02 GMT 2021","41","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Sun Aug 08 11:08:28 GMT 2021","Sun Aug 08 11:08:30 GMT 2021","2134","test","test_TC04_UjCikk","TestNewBlogPost","","","test_website",""
"broken","Sun Aug 08 11:08:54 GMT 2021","Sun Aug 08 11:08:54 GMT 2021","1","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Sun Aug 08 11:08:49 GMT 2021","Sun Aug 08 11:08:50 GMT 2021","1349","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:09:00 GMT 2021","Sun Aug 08 11:09:01 GMT 2021","1353","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:08:22 GMT 2021","Sun Aug 08 11:08:23 GMT 2021","1467","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Sun Aug 08 11:08:09 GMT 2021","Sun Aug 08 11:08:09 GMT 2021","109","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Sun Aug 08 11:08:39 GMT 2021","Sun Aug 08 11:08:41 GMT 2021","1362","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:08:32 GMT 2021","Sun Aug 08 11:08:33 GMT 2021","1375","test","test_TC04_UjCikk","TestNewBlogPost","","","test_navigate_to_login",""
"broken","Sun Aug 08 11:08:43 GMT 2021","Sun Aug 08 11:08:43 GMT 2021","18","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Sun Aug 08 11:08:46 GMT 2021","Sun Aug 08 11:08:48 GMT 2021","2135","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Sun Aug 08 11:08:04 GMT 2021","Sun Aug 08 11:08:04 GMT 2021","62","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Sun Aug 08 11:08:11 GMT 2021","Sun Aug 08 11:08:14 GMT 2021","2136","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_website",""
"passed","Sun Aug 08 11:08:05 GMT 2021","Sun Aug 08 11:08:07 GMT 2021","2136","test","test_TC01_Cookies","TestCookies","","","test_website",""
"broken","Sun Aug 08 11:08:52 GMT 2021","Sun Aug 08 11:08:52 GMT 2021","17","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 11:08:24 GMT 2021","Sun Aug 08 11:08:26 GMT 2021","1532","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Sun Aug 08 11:09:02 GMT 2021","Sun Aug 08 11:09:02 GMT 2021","18","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"failed","Sun Aug 08 11:08:16 GMT 2021","Sun Aug 08 11:08:18 GMT 2021","2203","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Sun Aug 08 11:08:19 GMT 2021","Sun Aug 08 11:08:21 GMT 2021","2139","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"passed","Sun Aug 08 11:08:36 GMT 2021","Sun Aug 08 11:08:38 GMT 2021","2135","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"broken","Sun Aug 08 11:08:34 GMT 2021","Sun Aug 08 11:08:34 GMT 2021","17","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 11:08:56 GMT 2021","Sun Aug 08 11:08:58 GMT 2021","2140","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Sun Aug 08 11:08:45 GMT 2021","Sun Aug 08 11:08:45 GMT 2021","18","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
