"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 09 19:06:53 GMT 2021","Mon Aug 09 19:06:53 GMT 2021","34","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Mon Aug 09 19:07:15 GMT 2021","Mon Aug 09 19:07:16 GMT 2021","1420","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:08:29 GMT 2021","Mon Aug 09 19:08:30 GMT 2021","1424","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:07:10 GMT 2021","Mon Aug 09 19:07:12 GMT 2021","2146","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Mon Aug 09 19:06:42 GMT 2021","Mon Aug 09 19:06:42 GMT 2021","339","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 19:07:30 GMT 2021","Mon Aug 09 19:07:30 GMT 2021","35","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Mon Aug 09 19:07:21 GMT 2021","Mon Aug 09 19:07:23 GMT 2021","2144","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Mon Aug 09 19:06:57 GMT 2021","Mon Aug 09 19:07:00 GMT 2021","2133","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"broken","Mon Aug 09 19:06:56 GMT 2021","Mon Aug 09 19:06:56 GMT 2021","29","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Mon Aug 09 19:06:38 GMT 2021","Mon Aug 09 19:06:39 GMT 2021","1445","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:07:26 GMT 2021","Mon Aug 09 19:07:27 GMT 2021","1429","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:06:27 GMT 2021","Mon Aug 09 19:06:27 GMT 2021","40","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Mon Aug 09 19:06:45 GMT 2021","Mon Aug 09 19:06:47 GMT 2021","2145","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"broken","Mon Aug 09 19:07:07 GMT 2021","Mon Aug 09 19:07:07 GMT 2021","19","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Mon Aug 09 19:07:01 GMT 2021","Mon Aug 09 19:07:02 GMT 2021","1400","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"broken","Mon Aug 09 19:08:33 GMT 2021","Mon Aug 09 19:09:23 GMT 2021","50331","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"failed","Mon Aug 09 19:06:34 GMT 2021","Mon Aug 09 19:06:35 GMT 2021","1680","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Mon Aug 09 19:06:31 GMT 2021","Mon Aug 09 19:06:31 GMT 2021","77","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Mon Aug 09 19:07:19 GMT 2021","Mon Aug 09 19:07:19 GMT 2021","17","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Mon Aug 09 19:06:49 GMT 2021","Mon Aug 09 19:06:51 GMT 2021","1422","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:08:24 GMT 2021","Mon Aug 09 19:08:26 GMT 2021","2137","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_website",""
"broken","Mon Aug 09 19:07:31 GMT 2021","Mon Aug 09 19:08:22 GMT 2021","50292","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"broken","Mon Aug 09 19:07:05 GMT 2021","Mon Aug 09 19:07:05 GMT 2021","17","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Mon Aug 09 19:06:28 GMT 2021","Mon Aug 09 19:06:28 GMT 2021","111","test","test_TC00_Conduit","TestConduit","","","test_website",""
