"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 05:35:14 GMT 2021","Wed Aug 11 05:35:17 GMT 2021","2195","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 05:35:24 GMT 2021","Wed Aug 11 05:35:25 GMT 2021","227","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 05:35:41 GMT 2021","Wed Aug 11 05:35:43 GMT 2021","2131","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 05:35:10 GMT 2021","Wed Aug 11 05:35:11 GMT 2021","77","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Wed Aug 11 05:35:58 GMT 2021","Wed Aug 11 05:36:49 GMT 2021","50441","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Wed Aug 11 05:35:34 GMT 2021","Wed Aug 11 05:35:36 GMT 2021","1282","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:35:53 GMT 2021","Wed Aug 11 05:35:55 GMT 2021","1282","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:35:39 GMT 2021","Wed Aug 11 05:35:39 GMT 2021","13","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 05:35:48 GMT 2021","Wed Aug 11 05:35:48 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Wed Aug 11 05:35:37 GMT 2021","Wed Aug 11 05:35:37 GMT 2021","9","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:35:45 GMT 2021","Wed Aug 11 05:35:46 GMT 2021","1281","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:35:30 GMT 2021","Wed Aug 11 05:35:32 GMT 2021","2149","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"broken","Wed Aug 11 05:36:51 GMT 2021","Wed Aug 11 05:36:51 GMT 2021","277","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 05:35:56 GMT 2021","Wed Aug 11 05:35:56 GMT 2021","10","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:35:18 GMT 2021","Wed Aug 11 05:35:20 GMT 2021","1337","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:35:12 GMT 2021","Wed Aug 11 05:35:13 GMT 2021","56","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 05:35:27 GMT 2021","Wed Aug 11 05:35:28 GMT 2021","1846","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 05:35:09 GMT 2021","Wed Aug 11 05:35:09 GMT 2021","69","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 05:35:49 GMT 2021","Wed Aug 11 05:35:51 GMT 2021","2128","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Wed Aug 11 05:35:21 GMT 2021","Wed Aug 11 05:35:23 GMT 2021","2726","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
