"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 11:08:02 GMT 2021","Fri Aug 13 11:08:04 GMT 2021","2118","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Fri Aug 13 11:08:19 GMT 2021","Fri Aug 13 11:08:43 GMT 2021","23745","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Fri Aug 13 11:08:15 GMT 2021","Fri Aug 13 11:08:17 GMT 2021","2748","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Fri Aug 13 11:08:10 GMT 2021","Fri Aug 13 11:08:13 GMT 2021","3262","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Fri Aug 13 11:08:06 GMT 2021","Fri Aug 13 11:08:08 GMT 2021","1725","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Fri Aug 13 11:08:54 GMT 2021","Fri Aug 13 11:09:03 GMT 2021","8722","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Fri Aug 13 11:07:57 GMT 2021","Fri Aug 13 11:08:00 GMT 2021","3068","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Fri Aug 13 11:09:21 GMT 2021","Fri Aug 13 11:09:38 GMT 2021","17345","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Fri Aug 13 11:07:49 GMT 2021","Fri Aug 13 11:07:55 GMT 2021","6124","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Fri Aug 13 11:08:45 GMT 2021","Fri Aug 13 11:08:52 GMT 2021","6898","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Fri Aug 13 11:07:48 GMT 2021","Fri Aug 13 11:07:48 GMT 2021","51","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Fri Aug 13 11:09:40 GMT 2021","Fri Aug 13 11:09:52 GMT 2021","12360","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_logout",""
"passed","Fri Aug 13 11:09:04 GMT 2021","Fri Aug 13 11:09:19 GMT 2021","14217","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
