"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:09:34 GMT 2021","Thu Aug 12 20:09:36 GMT 2021","2740","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:10:33 GMT 2021","Thu Aug 12 20:10:47 GMT 2021","13976","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:09:45 GMT 2021","Thu Aug 12 20:09:48 GMT 2021","2372","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:09:38 GMT 2021","Thu Aug 12 20:09:40 GMT 2021","1519","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:11:08 GMT 2021","Thu Aug 12 20:11:11 GMT 2021","2500","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:09:50 GMT 2021","Thu Aug 12 20:10:13 GMT 2021","23366","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:09:32 GMT 2021","Thu Aug 12 20:09:33 GMT 2021","118","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:09:31 GMT 2021","Thu Aug 12 20:09:31 GMT 2021","92","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:10:49 GMT 2021","Thu Aug 12 20:11:06 GMT 2021","17335","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:09:29 GMT 2021","Thu Aug 12 20:09:29 GMT 2021","42","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:10:15 GMT 2021","Thu Aug 12 20:10:22 GMT 2021","6639","test","test_TC07_AdatListazas","TestDataListingArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:09:41 GMT 2021","Thu Aug 12 20:09:44 GMT 2021","2964","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Thu Aug 12 20:10:23 GMT 2021","Thu Aug 12 20:10:31 GMT 2021","8004","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
