"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 11:48:07 GMT 2021","Sun Aug 08 11:48:10 GMT 2021","2136","test","test_TC04_UjCikk","TestNewBlogPost","","","test_website",""
"broken","Sun Aug 08 11:48:33 GMT 2021","Sun Aug 08 11:48:33 GMT 2021","16","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"broken","Sun Aug 08 11:48:25 GMT 2021","Sun Aug 08 11:48:25 GMT 2021","15","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Sun Aug 08 11:48:26 GMT 2021","Sun Aug 08 11:48:29 GMT 2021","2132","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"broken","Sun Aug 08 11:48:53 GMT 2021","Sun Aug 08 11:48:53 GMT 2021","14","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 11:47:51 GMT 2021","Sun Aug 08 11:47:54 GMT 2021","2133","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_website",""
"passed","Sun Aug 08 11:47:58 GMT 2021","Sun Aug 08 11:48:00 GMT 2021","2132","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"passed","Sun Aug 08 11:48:46 GMT 2021","Sun Aug 08 11:48:48 GMT 2021","2136","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Sun Aug 08 11:48:15 GMT 2021","Sun Aug 08 11:48:18 GMT 2021","2138","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"passed","Sun Aug 08 11:47:44 GMT 2021","Sun Aug 08 11:47:44 GMT 2021","26","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Sun Aug 08 11:48:02 GMT 2021","Sun Aug 08 11:48:03 GMT 2021","1372","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Sun Aug 08 11:48:11 GMT 2021","Sun Aug 08 11:48:13 GMT 2021","1301","test","test_TC04_UjCikk","TestNewBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:48:05 GMT 2021","Sun Aug 08 11:48:06 GMT 2021","1292","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:48:40 GMT 2021","Sun Aug 08 11:48:42 GMT 2021","1302","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:47:45 GMT 2021","Sun Aug 08 11:47:48 GMT 2021","2134","test","test_TC01_Cookies","TestCookies","","","test_website",""
"broken","Sun Aug 08 11:48:15 GMT 2021","Sun Aug 08 11:48:15 GMT 2021","15","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 11:48:50 GMT 2021","Sun Aug 08 11:48:51 GMT 2021","1283","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:48:19 GMT 2021","Sun Aug 08 11:48:21 GMT 2021","1301","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"broken","Sun Aug 08 11:48:23 GMT 2021","Sun Aug 08 11:48:23 GMT 2021","15","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Sun Aug 08 11:47:49 GMT 2021","Sun Aug 08 11:47:49 GMT 2021","57","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Sun Aug 08 11:48:44 GMT 2021","Sun Aug 08 11:48:44 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Sun Aug 08 11:48:35 GMT 2021","Sun Aug 08 11:48:35 GMT 2021","0","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Sun Aug 08 11:48:55 GMT 2021","Sun Aug 08 11:48:55 GMT 2021","1","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Sun Aug 08 11:48:29 GMT 2021","Sun Aug 08 11:48:31 GMT 2021","1302","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:47:45 GMT 2021","Sun Aug 08 11:47:45 GMT 2021","52","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Sun Aug 08 11:48:36 GMT 2021","Sun Aug 08 11:48:39 GMT 2021","2129","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"failed","Sun Aug 08 11:47:55 GMT 2021","Sun Aug 08 11:47:57 GMT 2021","1368","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
