"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 20:42:30 GMT 2021","Thu Aug 12 20:42:53 GMT 2021","23638","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Thu Aug 12 20:41:55 GMT 2021","Thu Aug 12 20:41:55 GMT 2021","45","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Thu Aug 12 20:42:10 GMT 2021","Thu Aug 12 20:42:13 GMT 2021","2685","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Thu Aug 12 20:42:15 GMT 2021","Thu Aug 12 20:42:16 GMT 2021","1369","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Thu Aug 12 20:43:33 GMT 2021","Thu Aug 12 20:43:51 GMT 2021","17417","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"passed","Thu Aug 12 20:43:16 GMT 2021","Thu Aug 12 20:43:31 GMT 2021","14565","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Thu Aug 12 20:42:18 GMT 2021","Thu Aug 12 20:42:21 GMT 2021","3357","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Thu Aug 12 20:43:53 GMT 2021","Thu Aug 12 20:43:55 GMT 2021","1560","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Thu Aug 12 20:41:57 GMT 2021","Thu Aug 12 20:42:03 GMT 2021","6127","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Thu Aug 12 20:42:24 GMT 2021","Thu Aug 12 20:42:27 GMT 2021","3508","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"passed","Thu Aug 12 20:42:05 GMT 2021","Thu Aug 12 20:42:08 GMT 2021","3121","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Thu Aug 12 20:42:56 GMT 2021","Thu Aug 12 20:43:03 GMT 2021","7026","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"passed","Thu Aug 12 20:43:05 GMT 2021","Thu Aug 12 20:43:14 GMT 2021","8326","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
