"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 07:51:11 GMT 2021","Wed Aug 11 07:51:11 GMT 2021","17","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 07:51:09 GMT 2021","Wed Aug 11 07:51:09 GMT 2021","12","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 07:50:31 GMT 2021","Wed Aug 11 07:50:31 GMT 2021","86","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 07:51:05 GMT 2021","Wed Aug 11 07:51:06 GMT 2021","1374","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 07:51:29 GMT 2021","Wed Aug 11 07:51:31 GMT 2021","2215","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 07:50:34 GMT 2021","Wed Aug 11 07:50:34 GMT 2021","562","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 07:51:18 GMT 2021","Wed Aug 11 07:51:19 GMT 2021","1374","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 07:50:38 GMT 2021","Wed Aug 11 07:50:41 GMT 2021","2373","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 07:50:52 GMT 2021","Wed Aug 11 07:50:54 GMT 2021","2650","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 07:50:43 GMT 2021","Wed Aug 11 07:50:45 GMT 2021","1404","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 07:51:21 GMT 2021","Wed Aug 11 07:51:21 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Wed Aug 11 07:50:56 GMT 2021","Wed Aug 11 07:50:56 GMT 2021","327","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"broken","Wed Aug 11 07:51:24 GMT 2021","Wed Aug 11 07:51:26 GMT 2021","2477","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 07:50:37 GMT 2021","Wed Aug 11 07:50:37 GMT 2021","82","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 07:51:13 GMT 2021","Wed Aug 11 07:51:15 GMT 2021","2138","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 07:51:00 GMT 2021","Wed Aug 11 07:51:03 GMT 2021","2197","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 07:50:46 GMT 2021","Wed Aug 11 07:50:49 GMT 2021","2928","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 07:50:56 GMT 2021","Wed Aug 11 07:50:56 GMT 2021","0","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
