"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 08:54:49 GMT 2021","Sun Aug 08 08:54:49 GMT 2021","46","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Sun Aug 08 08:55:40 GMT 2021","Sun Aug 08 08:55:40 GMT 2021","18","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Sun Aug 08 08:54:51 GMT 2021","Sun Aug 08 08:54:51 GMT 2021","72","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Sun Aug 08 08:55:13 GMT 2021","Sun Aug 08 08:55:15 GMT 2021","1564","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Sun Aug 08 08:55:10 GMT 2021","Sun Aug 08 08:55:12 GMT 2021","2137","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"broken","Sun Aug 08 08:55:53 GMT 2021","Sun Aug 08 08:55:53 GMT 2021","19","test","test_TC06_SajatCikkSzerk","TestNewBLogPost","","","test_create_new_article",""
"failed","Sun Aug 08 08:55:06 GMT 2021","Sun Aug 08 08:55:07 GMT 2021","1754","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Sun Aug 08 08:55:49 GMT 2021","Sun Aug 08 08:55:50 GMT 2021","1399","test","test_TC06_SajatCikkSzerk","TestNewBLogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 08:55:32 GMT 2021","Sun Aug 08 08:55:34 GMT 2021","2139","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"passed","Sun Aug 08 08:54:54 GMT 2021","Sun Aug 08 08:54:56 GMT 2021","2162","test","test_TC01_Cookies","TestCookies","","","test_website",""
"broken","Sun Aug 08 08:55:43 GMT 2021","Sun Aug 08 08:55:43 GMT 2021","20","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Sun Aug 08 08:55:26 GMT 2021","Sun Aug 08 08:55:28 GMT 2021","1421","test","test_TC04_UjCikk","TestNewBLogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 08:55:21 GMT 2021","Sun Aug 08 08:55:24 GMT 2021","2137","test","test_TC04_UjCikk","TestNewBLogPost","","","test_website",""
"passed","Sun Aug 08 08:55:01 GMT 2021","Sun Aug 08 08:55:03 GMT 2021","2137","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_website",""
"passed","Sun Aug 08 08:55:45 GMT 2021","Sun Aug 08 08:55:47 GMT 2021","2136","test","test_TC06_SajatCikkSzerk","TestNewBLogPost","","","test_website",""
"passed","Sun Aug 08 08:55:36 GMT 2021","Sun Aug 08 08:55:38 GMT 2021","1404","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"broken","Sun Aug 08 08:55:30 GMT 2021","Sun Aug 08 08:55:30 GMT 2021","18","test","test_TC04_UjCikk","TestNewBLogPost","","","test_create_new_article",""
"passed","Sun Aug 08 08:54:58 GMT 2021","Sun Aug 08 08:54:58 GMT 2021","117","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Sun Aug 08 08:55:18 GMT 2021","Sun Aug 08 08:55:19 GMT 2021","1423","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Sun Aug 08 08:55:55 GMT 2021","Sun Aug 08 08:55:55 GMT 2021","0","test","test_TC06_SajatCikkSzerk","TestNewBLogPost","","","test_edit_own_article",""
