"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 06:25:06 GMT 2021","Wed Aug 11 06:25:09 GMT 2021","2616","test","test_TC05_SajatCikkSzerk","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 06:25:27 GMT 2021","Wed Aug 11 06:25:29 GMT 2021","2137","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Wed Aug 11 06:25:43 GMT 2021","Wed Aug 11 06:25:43 GMT 2021","11","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 06:24:49 GMT 2021","Wed Aug 11 06:24:49 GMT 2021","88","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Wed Aug 11 06:25:25 GMT 2021","Wed Aug 11 06:25:25 GMT 2021","14","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 06:25:34 GMT 2021","Wed Aug 11 06:25:34 GMT 2021","16","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 06:25:31 GMT 2021","Wed Aug 11 06:25:32 GMT 2021","1312","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 06:25:13 GMT 2021","Wed Aug 11 06:25:15 GMT 2021","1869","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 06:25:20 GMT 2021","Wed Aug 11 06:25:21 GMT 2021","1307","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 06:25:36 GMT 2021","Wed Aug 11 06:25:38 GMT 2021","2129","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"broken","Wed Aug 11 06:25:45 GMT 2021","Wed Aug 11 06:26:35 GMT 2021","50042","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Wed Aug 11 06:25:40 GMT 2021","Wed Aug 11 06:25:41 GMT 2021","1297","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 06:24:53 GMT 2021","Wed Aug 11 06:24:53 GMT 2021","132","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 06:25:23 GMT 2021","Wed Aug 11 06:25:23 GMT 2021","11","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 06:26:37 GMT 2021","Wed Aug 11 06:26:39 GMT 2021","1890","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 06:25:02 GMT 2021","Wed Aug 11 06:25:04 GMT 2021","2701","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 06:24:55 GMT 2021","Wed Aug 11 06:24:58 GMT 2021","3047","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 06:25:11 GMT 2021","Wed Aug 11 06:25:11 GMT 2021","252","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 06:24:51 GMT 2021","Wed Aug 11 06:24:51 GMT 2021","80","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 06:25:16 GMT 2021","Wed Aug 11 06:25:18 GMT 2021","2198","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 06:24:59 GMT 2021","Wed Aug 11 06:25:00 GMT 2021","1320","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
