"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 20:57:45 GMT 2021","Wed Aug 11 20:57:51 GMT 2021","6847","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 20:56:46 GMT 2021","Wed Aug 11 20:56:46 GMT 2021","86","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 20:56:59 GMT 2021","Wed Aug 11 20:57:02 GMT 2021","2836","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 20:56:51 GMT 2021","Wed Aug 11 20:56:53 GMT 2021","1937","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 20:57:10 GMT 2021","Wed Aug 11 20:57:33 GMT 2021","23310","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"broken","Wed Aug 11 20:58:08 GMT 2021","Wed Aug 11 20:58:19 GMT 2021","10282","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_profile_content_download",""
"passed","Wed Aug 11 20:56:45 GMT 2021","Wed Aug 11 20:56:45 GMT 2021","26","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 20:58:20 GMT 2021","Wed Aug 11 20:58:22 GMT 2021","1475","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 20:57:04 GMT 2021","Wed Aug 11 20:57:08 GMT 2021","3208","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 20:57:53 GMT 2021","Wed Aug 11 20:58:07 GMT 2021","14321","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 20:56:55 GMT 2021","Wed Aug 11 20:56:57 GMT 2021","1318","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 20:57:36 GMT 2021","Wed Aug 11 20:57:42 GMT 2021","6505","test","test_TC07_AdatListazas","TestDataListingArticels","","","test_data_list_articles",""
"passed","Wed Aug 11 20:56:49 GMT 2021","Wed Aug 11 20:56:49 GMT 2021","45","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
