"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 08 11:51:21 GMT 2021","Sun Aug 08 11:51:21 GMT 2021","17","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"broken","Sun Aug 08 11:50:52 GMT 2021","Sun Aug 08 11:50:52 GMT 2021","20","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"passed","Sun Aug 08 11:50:20 GMT 2021","Sun Aug 08 11:50:20 GMT 2021","101","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Sun Aug 08 11:50:35 GMT 2021","Sun Aug 08 11:50:37 GMT 2021","1539","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:50:16 GMT 2021","Sun Aug 08 11:50:18 GMT 2021","2156","test","test_TC01_Cookies","TestCookies","","","test_website",""
"broken","Sun Aug 08 11:51:05 GMT 2021","Sun Aug 08 11:51:05 GMT 2021","1","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Sun Aug 08 11:50:45 GMT 2021","Sun Aug 08 11:50:45 GMT 2021","16","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Sun Aug 08 11:50:38 GMT 2021","Sun Aug 08 11:50:40 GMT 2021","2134","test","test_TC04_UjCikk","TestNewBlogPost","","","test_website",""
"passed","Sun Aug 08 11:50:42 GMT 2021","Sun Aug 08 11:50:44 GMT 2021","1423","test","test_TC04_UjCikk","TestNewBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:50:47 GMT 2021","Sun Aug 08 11:50:49 GMT 2021","2136","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"broken","Sun Aug 08 11:51:15 GMT 2021","Sun Aug 08 11:51:15 GMT 2021","18","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Sun Aug 08 11:50:32 GMT 2021","Sun Aug 08 11:50:34 GMT 2021","1487","test","test_TC03_Login","TestLoginConduit","","","test_registration",""
"passed","Sun Aug 08 11:50:22 GMT 2021","Sun Aug 08 11:50:24 GMT 2021","2136","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_website",""
"passed","Sun Aug 08 11:50:56 GMT 2021","Sun Aug 08 11:50:58 GMT 2021","2133","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Sun Aug 08 11:51:16 GMT 2021","Sun Aug 08 11:51:18 GMT 2021","2138","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Sun Aug 08 11:51:11 GMT 2021","Sun Aug 08 11:51:13 GMT 2021","1414","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:51:00 GMT 2021","Sun Aug 08 11:51:01 GMT 2021","1402","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:51:19 GMT 2021","Sun Aug 08 11:51:20 GMT 2021","1386","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"failed","Sun Aug 08 11:50:25 GMT 2021","Sun Aug 08 11:50:27 GMT 2021","1729","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Sun Aug 08 11:50:13 GMT 2021","Sun Aug 08 11:50:13 GMT 2021","54","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Sun Aug 08 11:50:54 GMT 2021","Sun Aug 08 11:50:54 GMT 2021","19","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Sun Aug 08 11:50:29 GMT 2021","Sun Aug 08 11:50:31 GMT 2021","2138","test","test_TC03_Login","TestLoginConduit","","","test_website",""
"passed","Sun Aug 08 11:50:14 GMT 2021","Sun Aug 08 11:50:14 GMT 2021","68","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Sun Aug 08 11:51:23 GMT 2021","Sun Aug 08 11:51:23 GMT 2021","0","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Sun Aug 08 11:50:50 GMT 2021","Sun Aug 08 11:50:51 GMT 2021","1397","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Sun Aug 08 11:51:07 GMT 2021","Sun Aug 08 11:51:09 GMT 2021","2136","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Sun Aug 08 11:51:03 GMT 2021","Sun Aug 08 11:51:03 GMT 2021","18","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
