"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 14:21:08 GMT 2021","Wed Aug 11 14:21:09 GMT 2021","1413","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 14:21:25 GMT 2021","Wed Aug 11 14:21:28 GMT 2021","3266","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 14:21:04 GMT 2021","Wed Aug 11 14:21:06 GMT 2021","2376","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 14:21:21 GMT 2021","Wed Aug 11 14:21:23 GMT 2021","1970","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Wed Aug 11 14:21:03 GMT 2021","Wed Aug 11 14:21:03 GMT 2021","98","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 14:21:29 GMT 2021","Wed Aug 11 14:21:43 GMT 2021","13817","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 14:21:16 GMT 2021","Wed Aug 11 14:21:18 GMT 2021","2174","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"broken","Wed Aug 11 14:21:19 GMT 2021","Wed Aug 11 14:21:19 GMT 2021","241","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 14:21:45 GMT 2021","Wed Aug 11 14:21:47 GMT 2021","2137","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 14:21:11 GMT 2021","Wed Aug 11 14:21:14 GMT 2021","2861","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 14:21:01 GMT 2021","Wed Aug 11 14:21:01 GMT 2021","92","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 14:21:00 GMT 2021","Wed Aug 11 14:21:00 GMT 2021","39","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
