"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 22 17:24:46 GMT 2021","Sun Aug 22 17:24:46 GMT 2021","0","test","test_TC07_AdatListazas","TestDataListArticels","","","test_data_list_articles",""
"broken","Sun Aug 22 17:24:52 GMT 2021","Sun Aug 22 17:24:52 GMT 2021","0","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_logout",""
"broken","Sun Aug 22 17:24:48 GMT 2021","Sun Aug 22 17:24:48 GMT 2021","0","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Sun Aug 22 17:24:25 GMT 2021","Sun Aug 22 17:24:31 GMT 2021","6085","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Sun Aug 22 17:24:22 GMT 2021","Sun Aug 22 17:24:22 GMT 2021","37","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Sun Aug 22 17:24:43 GMT 2021","Sun Aug 22 17:24:43 GMT 2021","0","test","test_TC04_UjCikk","TestCreateNewArticle","","","test_create_new_article",""
"passed","Sun Aug 22 17:24:42 GMT 2021","Sun Aug 22 17:24:43 GMT 2021","1261","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Sun Aug 22 17:24:38 GMT 2021","Sun Aug 22 17:24:40 GMT 2021","2047","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Sun Aug 22 17:24:49 GMT 2021","Sun Aug 22 17:24:49 GMT 2021","0","test","test_TC09_SajatCikkTorles","TestDeleteOwnArticle","","","test_delete_own_article",""
"broken","Sun Aug 22 17:24:51 GMT 2021","Sun Aug 22 17:24:51 GMT 2021","0","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_data_download",""
"broken","Sun Aug 22 17:24:44 GMT 2021","Sun Aug 22 17:24:44 GMT 2021","0","test","test_TC05_SajatCikkSzerk","TestEditOwnArticle","","","test_edit_own_article",""
"broken","Sun Aug 22 17:24:45 GMT 2021","Sun Aug 22 17:24:45 GMT 2021","0","test","test_TC06_AdatsorozatFile","TestUploadNewCommentFromFile","","","test_upload_new_comment_from_file",""
"passed","Sun Aug 22 17:24:33 GMT 2021","Sun Aug 22 17:24:36 GMT 2021","3131","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
