"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 20:05:11 GMT 2021","Mon Aug 09 20:05:12 GMT 2021","1552","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"failed","Mon Aug 09 20:04:35 GMT 2021","Mon Aug 09 20:04:36 GMT 2021","1361","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Mon Aug 09 20:06:20 GMT 2021","Mon Aug 09 20:06:22 GMT 2021","1424","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_login",""
"broken","Mon Aug 09 20:05:14 GMT 2021","Mon Aug 09 20:05:14 GMT 2021","14","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Mon Aug 09 20:04:30 GMT 2021","Mon Aug 09 20:04:30 GMT 2021","22","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Mon Aug 09 20:05:15 GMT 2021","Mon Aug 09 20:05:17 GMT 2021","2127","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Mon Aug 09 20:04:42 GMT 2021","Mon Aug 09 20:04:45 GMT 2021","2939","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 20:05:22 GMT 2021","Mon Aug 09 20:05:22 GMT 2021","11","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Mon Aug 09 20:04:50 GMT 2021","Mon Aug 09 20:04:52 GMT 2021","1516","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"broken","Mon Aug 09 20:04:56 GMT 2021","Mon Aug 09 20:04:56 GMT 2021","13","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"broken","Mon Aug 09 20:04:54 GMT 2021","Mon Aug 09 20:04:54 GMT 2021","14","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"broken","Mon Aug 09 20:06:23 GMT 2021","Mon Aug 09 20:07:13 GMT 2021","50043","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Mon Aug 09 20:04:33 GMT 2021","Mon Aug 09 20:04:33 GMT 2021","45","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Mon Aug 09 20:05:19 GMT 2021","Mon Aug 09 20:05:21 GMT 2021","1435","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"passed","Mon Aug 09 20:04:57 GMT 2021","Mon Aug 09 20:04:59 GMT 2021","2142","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"broken","Mon Aug 09 20:05:04 GMT 2021","Mon Aug 09 20:05:04 GMT 2021","10","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 20:05:06 GMT 2021","Mon Aug 09 20:05:06 GMT 2021","13","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Mon Aug 09 20:05:08 GMT 2021","Mon Aug 09 20:05:10 GMT 2021","2133","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Mon Aug 09 20:06:16 GMT 2021","Mon Aug 09 20:06:18 GMT 2021","2139","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_website",""
"broken","Mon Aug 09 20:05:24 GMT 2021","Mon Aug 09 20:06:14 GMT 2021","50047","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Mon Aug 09 20:04:32 GMT 2021","Mon Aug 09 20:04:32 GMT 2021","84","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Mon Aug 09 20:04:46 GMT 2021","Mon Aug 09 20:04:49 GMT 2021","2139","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"passed","Mon Aug 09 20:05:01 GMT 2021","Mon Aug 09 20:05:02 GMT 2021","1542","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Mon Aug 09 20:04:38 GMT 2021","Mon Aug 09 20:04:40 GMT 2021","1556","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
