"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 19:15:36 GMT 2021","Wed Aug 11 19:16:00 GMT 2021","23315","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Wed Aug 11 19:16:39 GMT 2021","Wed Aug 11 19:16:41 GMT 2021","2325","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 19:16:11 GMT 2021","Wed Aug 11 19:16:25 GMT 2021","13857","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"broken","Wed Aug 11 19:16:27 GMT 2021","Wed Aug 11 19:16:37 GMT 2021","10284","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_profile_content_download",""
"passed","Wed Aug 11 19:15:20 GMT 2021","Wed Aug 11 19:15:22 GMT 2021","2166","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 19:16:02 GMT 2021","Wed Aug 11 19:16:09 GMT 2021","7617","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 19:15:27 GMT 2021","Wed Aug 11 19:15:30 GMT 2021","2902","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 19:15:16 GMT 2021","Wed Aug 11 19:15:16 GMT 2021","81","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 19:15:24 GMT 2021","Wed Aug 11 19:15:25 GMT 2021","1477","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 19:15:14 GMT 2021","Wed Aug 11 19:15:14 GMT 2021","25","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 19:15:32 GMT 2021","Wed Aug 11 19:15:34 GMT 2021","2244","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 19:15:18 GMT 2021","Wed Aug 11 19:15:18 GMT 2021","43","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
