"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 19:29:05 GMT 2021","Wed Aug 11 19:29:07 GMT 2021","2301","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 19:28:37 GMT 2021","Wed Aug 11 19:28:51 GMT 2021","13844","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 19:27:41 GMT 2021","Wed Aug 11 19:27:41 GMT 2021","28","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 19:27:45 GMT 2021","Wed Aug 11 19:27:45 GMT 2021","43","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 19:27:50 GMT 2021","Wed Aug 11 19:27:51 GMT 2021","1466","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 19:27:53 GMT 2021","Wed Aug 11 19:27:56 GMT 2021","2899","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 19:27:46 GMT 2021","Wed Aug 11 19:27:48 GMT 2021","2253","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 19:28:02 GMT 2021","Wed Aug 11 19:28:26 GMT 2021","23316","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"broken","Wed Aug 11 19:28:52 GMT 2021","Wed Aug 11 19:29:03 GMT 2021","10285","test","test_TC10_AdatlementesFeluletrol","TestDatadownload","","","test_profile_content_download",""
"passed","Wed Aug 11 19:28:27 GMT 2021","Wed Aug 11 19:28:35 GMT 2021","7555","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 19:27:58 GMT 2021","Wed Aug 11 19:28:00 GMT 2021","2245","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 19:27:43 GMT 2021","Wed Aug 11 19:27:43 GMT 2021","81","test","test_TC00_Conduit","TestConduit","","","test_website",""
