"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 11 09:04:39 GMT 2021","Wed Aug 11 09:04:46 GMT 2021","6468","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 09:04:06 GMT 2021","Wed Aug 11 09:04:06 GMT 2021","49","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 09:04:20 GMT 2021","Wed Aug 11 09:04:22 GMT 2021","2076","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"broken","Wed Aug 11 09:04:38 GMT 2021","Wed Aug 11 09:04:38 GMT 2021","17","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 09:04:48 GMT 2021","Wed Aug 11 09:04:49 GMT 2021","1933","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 09:04:25 GMT 2021","Wed Aug 11 09:04:30 GMT 2021","4521","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"broken","Wed Aug 11 09:04:24 GMT 2021","Wed Aug 11 09:04:24 GMT 2021","262","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 09:04:02 GMT 2021","Wed Aug 11 09:04:03 GMT 2021","38","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 09:04:35 GMT 2021","Wed Aug 11 09:04:36 GMT 2021","1333","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 09:04:12 GMT 2021","Wed Aug 11 09:04:14 GMT 2021","1413","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 09:04:04 GMT 2021","Wed Aug 11 09:04:05 GMT 2021","103","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 09:04:31 GMT 2021","Wed Aug 11 09:04:33 GMT 2021","2135","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 09:04:08 GMT 2021","Wed Aug 11 09:04:11 GMT 2021","2133","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 09:04:15 GMT 2021","Wed Aug 11 09:04:18 GMT 2021","2811","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
