"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 08:47:49 GMT 2021","Wed Aug 11 08:47:50 GMT 2021","40","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"failed","Wed Aug 11 08:48:14 GMT 2021","Wed Aug 11 08:48:19 GMT 2021","4871","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"broken","Wed Aug 11 08:48:28 GMT 2021","Wed Aug 11 08:48:28 GMT 2021","14","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 08:48:08 GMT 2021","Wed Aug 11 08:48:11 GMT 2021","2568","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 08:47:59 GMT 2021","Wed Aug 11 08:48:01 GMT 2021","1304","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 08:47:56 GMT 2021","Wed Aug 11 08:47:58 GMT 2021","2247","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 08:48:21 GMT 2021","Wed Aug 11 08:48:23 GMT 2021","2140","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Wed Aug 11 08:48:12 GMT 2021","Wed Aug 11 08:48:12 GMT 2021","238","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 08:47:52 GMT 2021","Wed Aug 11 08:47:52 GMT 2021","82","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 08:48:25 GMT 2021","Wed Aug 11 08:48:26 GMT 2021","1289","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"failed","Wed Aug 11 08:48:31 GMT 2021","Wed Aug 11 08:48:32 GMT 2021","1836","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 08:47:54 GMT 2021","Wed Aug 11 08:47:54 GMT 2021","60","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 08:48:03 GMT 2021","Wed Aug 11 08:48:06 GMT 2021","2733","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 08:48:34 GMT 2021","Wed Aug 11 08:48:36 GMT 2021","1651","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
