"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 05:28:28 GMT 2021","Wed Aug 11 05:28:28 GMT 2021","15","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:28:09 GMT 2021","Wed Aug 11 05:28:11 GMT 2021","1391","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:28:43 GMT 2021","Wed Aug 11 05:28:44 GMT 2021","1371","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:28:46 GMT 2021","Wed Aug 11 05:28:46 GMT 2021","13","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 05:28:20 GMT 2021","Wed Aug 11 05:28:20 GMT 2021","301","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_article_from_file",""
"passed","Wed Aug 11 05:28:13 GMT 2021","Wed Aug 11 05:28:15 GMT 2021","2865","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"passed","Wed Aug 11 05:28:34 GMT 2021","Wed Aug 11 05:28:35 GMT 2021","1402","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"broken","Wed Aug 11 05:28:48 GMT 2021","Wed Aug 11 05:29:38 GMT 2021","50159","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Wed Aug 11 05:28:24 GMT 2021","Wed Aug 11 05:28:26 GMT 2021","1364","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Wed Aug 11 05:28:06 GMT 2021","Wed Aug 11 05:28:08 GMT 2021","2732","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 05:28:28 GMT 2021","Wed Aug 11 05:28:28 GMT 2021","21","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"broken","Wed Aug 11 05:28:17 GMT 2021","Wed Aug 11 05:28:18 GMT 2021","308","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 05:28:21 GMT 2021","Wed Aug 11 05:28:23 GMT 2021","2152","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"passed","Wed Aug 11 05:28:00 GMT 2021","Wed Aug 11 05:28:00 GMT 2021","49","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 05:28:30 GMT 2021","Wed Aug 11 05:28:32 GMT 2021","2137","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Wed Aug 11 05:29:39 GMT 2021","Wed Aug 11 05:29:40 GMT 2021","344","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 05:28:04 GMT 2021","Wed Aug 11 05:28:05 GMT 2021","120","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Wed Aug 11 05:28:37 GMT 2021","Wed Aug 11 05:28:37 GMT 2021","19","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 05:28:02 GMT 2021","Wed Aug 11 05:28:02 GMT 2021","117","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 05:28:39 GMT 2021","Wed Aug 11 05:28:41 GMT 2021","2136","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
