"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 14:22:20 GMT 2021","Wed Aug 11 14:22:21 GMT 2021","1561","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 14:21:35 GMT 2021","Wed Aug 11 14:21:37 GMT 2021","2303","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"broken","Wed Aug 11 14:21:54 GMT 2021","Wed Aug 11 14:21:57 GMT 2021","2595","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Wed Aug 11 14:21:43 GMT 2021","Wed Aug 11 14:21:46 GMT 2021","3042","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 14:21:59 GMT 2021","Wed Aug 11 14:22:02 GMT 2021","3357","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 14:21:32 GMT 2021","Wed Aug 11 14:21:32 GMT 2021","75","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 14:21:48 GMT 2021","Wed Aug 11 14:21:51 GMT 2021","2752","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"broken","Wed Aug 11 14:21:52 GMT 2021","Wed Aug 11 14:21:52 GMT 2021","316","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 14:21:28 GMT 2021","Wed Aug 11 14:21:28 GMT 2021","53","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 14:21:39 GMT 2021","Wed Aug 11 14:21:41 GMT 2021","1376","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 14:22:04 GMT 2021","Wed Aug 11 14:22:18 GMT 2021","14415","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 14:21:30 GMT 2021","Wed Aug 11 14:21:30 GMT 2021","97","test","test_TC00_Conduit","TestConduit","","","test_website",""
