"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 12:41:11 GMT 2021","Wed Aug 11 12:41:11 GMT 2021","15","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Wed Aug 11 12:40:48 GMT 2021","Wed Aug 11 12:40:51 GMT 2021","2816","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 12:41:13 GMT 2021","Wed Aug 11 12:41:25 GMT 2021","11905","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 12:40:37 GMT 2021","Wed Aug 11 12:40:37 GMT 2021","35","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Wed Aug 11 12:40:59 GMT 2021","Wed Aug 11 12:41:02 GMT 2021","2409","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"broken","Wed Aug 11 12:40:57 GMT 2021","Wed Aug 11 12:40:58 GMT 2021","250","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 12:40:38 GMT 2021","Wed Aug 11 12:40:38 GMT 2021","82","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Wed Aug 11 12:41:08 GMT 2021","Wed Aug 11 12:41:09 GMT 2021","1303","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 12:41:03 GMT 2021","Wed Aug 11 12:41:05 GMT 2021","2143","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 12:41:26 GMT 2021","Wed Aug 11 12:41:28 GMT 2021","2297","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Wed Aug 11 12:40:42 GMT 2021","Wed Aug 11 12:40:44 GMT 2021","2183","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Wed Aug 11 12:40:46 GMT 2021","Wed Aug 11 12:40:47 GMT 2021","1312","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 12:40:53 GMT 2021","Wed Aug 11 12:40:56 GMT 2021","2532","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 12:40:39 GMT 2021","Wed Aug 11 12:40:40 GMT 2021","68","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
