"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 12:44:01 GMT 2021","Wed Aug 11 12:44:02 GMT 2021","1284","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 12:44:20 GMT 2021","Wed Aug 11 12:44:22 GMT 2021","2072","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"broken","Wed Aug 11 12:44:04 GMT 2021","Wed Aug 11 12:44:04 GMT 2021","13","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"broken","Wed Aug 11 12:44:07 GMT 2021","Wed Aug 11 12:44:19 GMT 2021","11882","test","test_TC09_SajatCikkTorles","TestEditArticle","","","test_delete_own_article",""
"passed","Wed Aug 11 12:43:40 GMT 2021","Wed Aug 11 12:43:43 GMT 2021","3086","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Wed Aug 11 12:43:49 GMT 2021","Wed Aug 11 12:43:49 GMT 2021","232","test","test_TC05_SajatProfilSzerk","TestEditProfile","","","test_profile_settings",""
"passed","Wed Aug 11 12:43:27 GMT 2021","Wed Aug 11 12:43:27 GMT 2021","36","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"passed","Wed Aug 11 12:43:56 GMT 2021","Wed Aug 11 12:43:58 GMT 2021","2129","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"passed","Wed Aug 11 12:43:31 GMT 2021","Wed Aug 11 12:43:31 GMT 2021","68","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"passed","Wed Aug 11 12:43:45 GMT 2021","Wed Aug 11 12:43:47 GMT 2021","2529","test","test_TC05_SajatCikkSzerk","TestEditArticle","","","test_edit_own_article",""
"passed","Wed Aug 11 12:43:38 GMT 2021","Wed Aug 11 12:43:39 GMT 2021","1301","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"passed","Wed Aug 11 12:43:29 GMT 2021","Wed Aug 11 12:43:29 GMT 2021","90","test","test_TC00_Conduit","TestConduit","","","test_website",""
"broken","Wed Aug 11 12:43:51 GMT 2021","Wed Aug 11 12:43:54 GMT 2021","2419","test","test_TC06_AdatsorozatFile","TestFileUpload","","","test_upload_new_comment_from_file",""
"passed","Wed Aug 11 12:43:34 GMT 2021","Wed Aug 11 12:43:36 GMT 2021","2333","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
