"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 09 19:39:37 GMT 2021","Mon Aug 09 19:39:39 GMT 2021","2175","test","test_TC04_UjCikk","TestNewBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 19:40:09 GMT 2021","Mon Aug 09 19:40:09 GMT 2021","14","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_pagination",""
"passed","Mon Aug 09 19:40:02 GMT 2021","Mon Aug 09 19:40:04 GMT 2021","2129","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_website",""
"broken","Mon Aug 09 19:40:17 GMT 2021","Mon Aug 09 19:40:17 GMT 2021","12","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_create_new_article",""
"passed","Mon Aug 09 19:41:11 GMT 2021","Mon Aug 09 19:41:13 GMT 2021","2135","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_website",""
"passed","Mon Aug 09 19:39:41 GMT 2021","Mon Aug 09 19:39:43 GMT 2021","2135","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_website",""
"broken","Mon Aug 09 19:39:48 GMT 2021","Mon Aug 09 19:39:48 GMT 2021","14","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_new_article",""
"broken","Mon Aug 09 19:41:19 GMT 2021","Mon Aug 09 19:42:09 GMT 2021","50084","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_logout",""
"passed","Mon Aug 09 19:40:10 GMT 2021","Mon Aug 09 19:40:12 GMT 2021","2133","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_website",""
"passed","Mon Aug 09 19:39:25 GMT 2021","Mon Aug 09 19:39:25 GMT 2021","34","test","test_TC00_Conduit","TestConduit","","","test_home_page_appearances",""
"broken","Mon Aug 09 19:40:00 GMT 2021","Mon Aug 09 19:40:00 GMT 2021","16","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_edit_own_article",""
"passed","Mon Aug 09 19:39:52 GMT 2021","Mon Aug 09 19:39:54 GMT 2021","2140","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_website",""
"failed","Mon Aug 09 19:39:30 GMT 2021","Mon Aug 09 19:39:32 GMT 2021","1516","test","test_TC02_Regisztracio","TestRegistrationConduit","","","test_registration",""
"passed","Mon Aug 09 19:40:06 GMT 2021","Mon Aug 09 19:40:07 GMT 2021","1479","test","test_TC08_TobbOldalasBejaras","TestPaginationConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:41:15 GMT 2021","Mon Aug 09 19:41:17 GMT 2021","1463","test","test_TC11_FelhasznaloiKilepes","TestLogoutConduit","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:39:28 GMT 2021","Mon Aug 09 19:39:28 GMT 2021","72","test","test_TC01_Cookies","TestCookies","","","test_accept_cookies",""
"broken","Mon Aug 09 19:40:19 GMT 2021","Mon Aug 09 19:41:09 GMT 2021","50063","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_delete_own_article",""
"passed","Mon Aug 09 19:39:45 GMT 2021","Mon Aug 09 19:39:47 GMT 2021","1492","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:39:55 GMT 2021","Mon Aug 09 19:39:56 GMT 2021","1520","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_navigate_to_login",""
"passed","Mon Aug 09 19:39:26 GMT 2021","Mon Aug 09 19:39:26 GMT 2021","85","test","test_TC00_Conduit","TestConduit","","","test_website",""
"passed","Mon Aug 09 19:39:34 GMT 2021","Mon Aug 09 19:39:35 GMT 2021","1603","test","test_TC03_Login","TestLoginConduit","","","test_navigate_to_login",""
"broken","Mon Aug 09 19:39:58 GMT 2021","Mon Aug 09 19:39:58 GMT 2021","12","test","test_TC06_SajatCikkSzerk","TestEditBlogPost","","","test_create_new_article",""
"broken","Mon Aug 09 19:39:50 GMT 2021","Mon Aug 09 19:39:50 GMT 2021","15","test","test_TC05_AdatsorozatFile","TestFileUpload","","","test_create_comment_upload_from_file",""
"passed","Mon Aug 09 19:40:14 GMT 2021","Mon Aug 09 19:40:15 GMT 2021","1483","test","test_TC09_SajatCikkTorles","TestDeleteBlogPost","","","test_navigate_to_login",""
